Gene 1,Gene 2,cv,train
Adipoq,Hp,0.6875,0.875
Adipoq,Tfpi,0.625,0.9375
Adipoq,Cela2a,0.6875,0.875
Adipoq,Asl,0.9375,0.9375
Adipoq,Apof,0.75,0.8125
Adipoq,Bpgm,0.75,0.8125
Adipoq,Dpp4,0.625,0.8125
Adipoq,Gpx1,0.875,0.9375
Adipoq,Cdh17,0.8125,0.875
Adipoq,F2,0.8125,0.8125
Adipoq,Efemp2,0.75,0.8125
Adipoq,Erap1,0.8125,0.875
Adipoq,Apoh,0.8125,0.8125
Serpina3c,Plxdc2,0.8125,0.8125
Serpina3c,Actr3,0.625,0.625
Serpina3c,Amy1,0.6875,0.75
Serpina3c,Antxr2,0.8125,0.9375
Serpina3c,Tmsb4x,0.75,0.8125
Serpina3c,Ces1c,0.75,0.8125
Serpina3c,Ctsz,0.6875,0.75
Serpina3c,Dnpep,0.75,0.75
Serpina3c,Amy2,0.5,0.75
Serpina3c,Ambp,0.625,0.8125
Serpina3c,Lbp,0.6875,0.75
Serpina3c,Actb,0.375,0.75
Serpina3c,Hspa5,0.6875,0.8125
Serpina3c,Chga,0.625,0.75
Serpina3c,Dspp,0.75,0.8125
Serpina3c,Tagln2,0.5625,0.6875
Serpina3c,Cfb,0.625,0.75
Serpina3c,Ca2,0.6875,0.6875
Serpina3c,Hrg,0.625,0.625
Serpina3c,Psmb5,0.6875,0.75
Serpina3c,Nrp1,0.625,0.6875
Serpina3c,Heg1,0.6875,0.8125
Serpina3c,Cdh13,0.75,0.875
Serpina3c,B2m,0.625,0.625
Serpina3c,Cfd,0.5625,0.6875
Serpina3c,Ica,0.5625,0.8125
Serpina3c,Cd248,0.625,0.6875
Serpina3c,Selenop,0.625,0.75
Serpina3c,Hamp,0.5625,0.6875
Serpina3c,Igfbp6,0.5625,0.6875
Serpina3c,Ganab,0.6875,0.8125
Serpina3c,Itgb2,0.375,0.6875
Serpina3c,Ext2,0.75,0.8125
Serpina3c,Serpind1,0.3125,0.625
Serpina3c,Ces3a,0.375,0.6875
Serpina3c,Igkv9-120,0.5,0.5625
Serpina3c,Nid1,0.4375,0.625
Serpina3c,Pla2g7,0.75,0.75
Serpina3c,Tln1,0.625,0.6875
Serpina3c,Adgre5,0.625,0.6875
Serpina3c,Man2b2,0.625,0.75
Serpina3c,Pnliprp1,0.5625,0.625
Serpina3c,Ces2c,0.5625,0.75
Serpina3c,Ighg1,0.625,0.5625
Serpina3c,Mbl2,0.75,0.8125
Serpina3c,Flt4,0.6875,0.6875
Serpina3c,Col11a2,0.5,0.6875
Serpina3c,Olfm1,0.6875,0.6875
Serpina3c,Itih4,0.5,0.625
Serpina3c,Ces2e,0.6875,0.8125
Serpina3c,Pdia3,0.375,0.6875
Serpina3c,Psma1,0.4375,0.625
Serpina3c,Hba,0.5625,0.625
Serpina3c,Pgd,0.6875,0.8125
Serpina3c,Antxr1,0.4375,0.625
Serpina3c,Fetub,0.625,0.6875
Serpina3c,Man2a2,0.5625,0.5625
Serpina3c,Comp,0.625,0.625
Serpina3c,Itga2b,0.625,0.75
Serpina3c,Ncam1,0.5,0.625
Serpina3c,Prdx2,0.5625,0.5625
Serpina3c,Fn1,0.4375,0.6875
Serpina3c,Igfbp4,0.625,0.75
Serpina3c,Itgb1,0.6875,0.6875
Serpina3c,Tuba1b,0.625,0.6875
